"SPECIES","LONG_WGS84","LAT_WGS84","LONGITUDE","LATITUDE","ELEVATION","BIO01","BIO02","BIO03","BIO04","BIO05","BIO06","BIO07","BIO08","BIO09","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
"Microtus townsendii",-122.326125,46.847419,-122.326125,46.847419,186,1087,1048,41,52004,2604.231201,98.362503,2505.868652,501,1773,1773,469,91750.28125,12921.16895,2374.762451,46,36857.51953,9289.306641,9289,32012
"Microtus townsendii",-122.273775,46.847419,-122.273775,46.847419,369,1063,1058,42,51903,2591.774902,82.293747,2509.481201,484,1748,1748,449,101991.8359,14651.58105,2452.324951,48,42741.71094,9993.755859,9994,37258
"Microtus townsendii",-122.305124,46.854481,-122.305124,46.854481,229,1079,1054,41,52166,2603.53125,89.706253,2513.824951,492,1766,1768,457,90556.1875,12642.54395,2370.212402,45,36182.66406,9403.987305,9994,31105
"Microtus townsendii",-122.23889,47.64556,-122.23889,47.64556,14,1157,842,38,48503,2422.300049,243.287506,2179.012451,612,1793,1793,570,93395.96094,14600.80664,2126.237549,55,42120.39453,8638.75,8639,36751
"Microtus townsendii",-122.55112,47.76048,-122.55112,47.76048,22,1117,903,40,48439,2420.318848,190.824997,2229.493896,567,1751,1751,531,106071.8281,17918.65039,1984.474976,62,50073.75,8493.075195,8493,45347
"Microtus townsendii",-122.1544,47.5392,-122.1544,47.5392,185,1072,894,39,49880,2427.543701,150.699997,2276.84375,511,1729,1729,475,119001.25,18226.25,2705.550049,52,52293.92969,11459.56836,11460,45626
"Microtus townsendii",-124.7483,48.1572,-124.7483,48.1572,0,921,653,42,32282,1745.650024,217.618744,1528.03125,575,1340,1352,534,224636.0781,33199.58203,5895.65625,55,97684.13281,19973.00586,21434,88894
"Microtus townsendii",-122.6689,48.4192,-122.6689,48.4192,0,1000,735,41,37484,1964.006226,212.868744,1751.137451,572,1476,1484,533,56630.35547,8605.150391,2188.03125,42,23248.97461,7688.375,7857,19222
"Microtus townsendii",-121.908911,46.995,-121.908911,46.995,587,755,982,39,51049,2284.84375,-198.84375,2483.6875,204,1437,1451,165,175709,25476.18164,4948.068848,43,70414.5625,19701.67578,21862,59986
"Microtus townsendii",-123.1514,48.523036,-123.1514,48.523036,0,983,777,38,43902,2149.818848,154.431244,1995.387573,486,1561,1561,458,79423.58594,13124.89355,1718.318726,62,38836.17969,7156.674805,7157,33982
"Microtus townsendii",-122.7111,47.0825,-122.7111,47.0825,0,1079,1037,43,49424,2509.106201,118.987503,2390.118652,520,1732,1732,481,113192.8672,18732.17578,2017.693726,60,53390.08594,8815.256836,8815,46794
"Microtus townsendii",-122.1733,47.6542,-122.1733,47.6542,177,1058,885,38,49775,2398.518799,124.9375,2273.581299,495,1709,1713,458,111032.3047,17331.1875,2659.056152,53,49297.47656,10858.66895,11084,42503
"Microtus townsendii",-122.9272,48.0928,-122.9272,48.0928,33,1004,881,42,44065,2189.018799,111.400002,2077.618896,499,1571,1571,467,48805.14453,7168.174805,1820.918701,42,20287.93164,6410.137695,6938,17134
"Microtus townsendii",-122.3417,48.3406,-122.3417,48.3406,5,1044,932,41,45279,2336.837402,112.84375,2223.993652,527,1622,1636,488,83396,12286.61914,2908.306152,40,33212.16797,10749.59375,11225,27774
"Microtus townsendii",-122.34771,48.34646,-122.34771,48.34646,1,1044,933,41,45259,2336.356201,113.493752,2222.862549,528,1622,1636,488,82907.32813,12323.28711,2911.399902,40,33080.85547,10665.75586,11247,27572
"Microtus townsendii",-122.0444,47.1056,-122.0444,47.1056,270,994,1005,42,48619,2400.425049,42.25,2358.175049,452,1639,1639,416,129991.875,18483.76172,3989.049805,42,51225.66016,14798.84961,14799,44517
"Microtus townsendii",-123.21,44.67,-123.21,44.67,85,1137,1145,43,51743,2750.412598,116.556252,2633.856445,547,1808,1830,509,113595.7578,20820.05664,1234.068726,69,56891,6397.868652,6494,52057
"Microtus townsendii",-123.9354,46.411219,-123.9354,46.411219,0,1022,918,48,37707,2093.168701,182.631256,1910.537476,605,1506,1524,566,226556.3906,35024.21094,4157.337402,59,103062.0234,17160.76953,17544,94099
"Microtus townsendii",-123.9,44.52,-123.9,44.52,199,1068,1069,48,41464,2348.600098,166.018753,2182.581299,603,1580,1630,566,244516.2656,43457.47656,2268.393799,70,121581.4375,12322.25,12585,112933
"Microtus townsendii",-123.96,44.54,-123.96,44.54,249,1076,1035,49,39357,2295.925049,204.043747,2091.881348,637,1606,1606,601,211974.4375,37360.38281,2178.887451,68,103876.2969,11610.7998,11611,96423
"Microtus townsendii",-122.3319,47.6994,-122.3319,47.6994,96,1102,892,39,48263,2425.956299,170.943756,2255.012451,558,1730,1737,518,95677.71094,15322.5,2662.868652,52,41985.79297,9674.268555,9821,36175
"Microtus townsendii",-122.667085,46.948519,-122.667085,46.948519,164,1032,964,41,48463,2397.393799,92.106247,2305.287598,488,1676,1676,453,114341.4219,18388.16797,2354.881348,59,52974.00781,9629.78125,9630,46767
"Microtus townsendii",-122.4769,47.4292,-122.4769,47.4292,104,1084,865,39,47837,2400.050049,205.368759,2194.681396,552,1719,1719,517,132130,22177.05078,2435.03125,62,61698.76953,9456.787109,9457,55488
"Microtus townsendii",-123.563056,44.33,-123.563056,44.33,391,1106,1215,45,51759,2781.543701,100.287499,2681.256104,528,1776,1801,487,178796.2969,32234.01172,1238.381226,72,90258.40625,8093.574707,8729,82812
"Microtus townsendii",-122.4617,48.705,-122.4617,48.705,159,1019,825,36,50890,2321.981201,41.887501,2280.09375,435,1682,1687,391,114209.5625,17892.90039,4131.043945,46,48323.85156,13962.5127,14152,40167
"Microtus townsendii",-124.48112,42.818005,-124.48112,42.818005,21,1142,781,54,24704,1897.262451,459.03125,1438.231201,899,1483,1483,860,199048.1875,35440.28906,1577.237549,70,97220.51563,9078.413086,9078,91615
