presentAbsent,DRAINAGE_DENS,CV_TEMP
0,1.2732,1.6515
0,1.4815,1.6838
0,2.9088,1.7368
0,2.0501,1.59
0,1.7116,1.5323
0,1.2538,1.5
0,2.1077,1.8465
0,1.0278,1.57
0,1.7551,1.84
0,1.3538,1.7928
0,1.384,1.68
0,0.8845,1.6
0,1.5544,1.6988
0,1.7762,1.7058
0,2.327,1.83
0,11.0689,1.53
0,2.0047,1.55
0,1.4529,1.52
0,1.3011,1.55
0,0.4972,1.7599
0,1.2695,1.73
0,2.1783,1.76
0,1.153,1.55
0,2.137,1.8151
0,1.9148,1.6923
0,2.4524,1.6886
0,2,1.78
0,1.0481,1.68
0,1.3653,1.69
0,0.9643,1.5
0,0.8212,1.7387
0,1.6763,1.74
0,1.1893,1.8828
0,1.0158,1.66
0,0.9579,1.69
0,1.7096,1.66
0,2.4101,1.66
0,1.4424,1.6756
0,0.5697,1.57
0,0.8622,1.8225
0,1.9725,1.6796
0,0.9725,1.8297
0,1.333,1.68
0,2.1455,1.88
0,2.248,1.68
0,1.941,1.74
0,6.8406,1.88
0,1.6068,1.49
0,2.549,1.68
0,2.0219,1.64
0,1.775,1.56
0,2.2299,1.646
0,2.3307,1.85
0,1.8402,1.9108
0,1.4866,1.7
0,0.3179,1.63
0,1.7281,1.7944
0,1.1928,1.47
0,1.1756,1.67
0,1.7379,1.824
0,3.6263,1.9222
0,0.6747,1.6499
0,2.0071,1.7003
0,4.0681,1.7519
0,2.808,1.74
0,1.9057,1.7601
0,1.7113,1.8432
0,1.9574,1.8317
0,1.8445,1.6296
0,1.3855,1.86
0,7.0411,1.82
0,0.8717,1.51
0,2.0355,0
0,1.9741,1.87
0,0.9464,1.8395
0,0.3828,1.61
0,1.5886,1.47
0,1.9682,1.7554
0,1.5067,1.76
0,1.5192,1.8288
0,2.5675,1.6601
0,2.021,1.66
0,1.2903,1.6324
0,1.6947,1.639
0,1.2753,1.81
0,1.9908,1.7322
0,1.7769,1.6762
0,1.0101,1.66
0,1.5763,1.56
0,1.717,1.6979
0,0.9739,1.94
0,0.6873,1.6
0,19.344,1.86
0,2.0006,1.92
0,2.0346,1.7806
0,1.3801,1.86
0,1.5463,1.7359
0,2.1441,1.6476
0,1.6313,1.64
0,3.5894,1.8
0,2.6467,1.66
0,1.8466,1.5086
0,1.1742,1.7545
0,0.3265,1.59
0,1.4977,1.52
0,1.4358,1.8179
0,1.5781,1.66
0,1.9097,1.87
0,2.351,1.88
0,1.6621,1.52
0,1.2958,1.5168
0,0.7519,1.63
0,1.682,1.6
0,3.2172,1.9288
0,1.9354,1.7919
0,1.8148,1.73
0,8.7127,1.82
0,1.3463,1.69
0,2.3226,1.62
0,1.0836,1.7965
0,1.1041,1.75
0,2.0417,1.76
0,2.1262,1.8923
0,2.751,1.5211
0,8.7926,1.72
0,2.5602,1.8689
0,1.8134,1.6372
0,2.352,1.6823
0,2.2783,1.7169
0,0.4003,1.53
0,1.2825,1.6669
0,0.7481,1.6983
0,1.5044,1.8541
0,2.2529,1.68
0,1.9295,1.8211
0,1.6797,1.9187
0,1.4621,1.8
0,4.401,1.85
0,0.8777,0
0,2.2553,1.88
0,2.3001,1.73
0,1.3852,1.63
0,0.6232,1.78
0,1.0714,1.71
0,1.1448,1.76
0,1.8584,1.75
0,2.4026,1.63
0,3.4953,1.84
0,2.3811,1.852
0,2.1482,1.61
0,1.5351,1.689
0,0.4118,1.81
0,1.8404,1.7388
0,1.913,1.54
0,0.526,1.57
0,1.3087,1.6807
0,0.9112,1.51
0,1.822,1.4789
0,1.7172,1.8
0,2.0749,1.67
0,1.9305,1.6869
0,1.2981,1.6537
0,1.5539,1.625
0,1.9033,1.73
0,1.7607,1.66
0,1.8068,1.8595
0,0.9421,1.6932
0,1.9339,1.7796
0,1.8628,1.8588
0,2.1058,0
0,1.9501,1.69
0,1.8602,1.93
0,2.0582,1.8034
0,0.9848,1.89
0,0.825,1.52
0,2.4051,1.71
0,2.2452,1.49
0,0.9369,1.64
0,1.4252,1.8483
0,2.3449,1.682
0,1.8979,1.8615
0,1.4329,1.63
0,1.3707,1.6827
0,1.4082,1.71
0,2.3647,1.58
0,4.0564,1.63
0,1.9449,1.68
0,2.1354,1.8199
0,1.9306,1.8217
0,1.3015,1.72
0,2.0871,1.88
0,2.3083,1.5946
0,1.6476,1.8047
0,0.1928,1.8
0,1.7398,1.6198
0,2.6373,1.61
0,1.2008,1.7271
0,0.8854,1.64
0,2.0773,1.8901
0,1.8587,1.64
0,0.531,1.49
0,1.0484,1.9099
0,1.4587,1.725
0,2.1315,1.6827
0,2.2054,1.7559
0,0.6387,1.8
0,1.8459,1.5913
0,1.4214,1.5677
0,3.0673,1.55
0,2.588,1.6698
0,8.7824,1.49
0,2.2672,1.62
0,1.444,1.7605
0,0.826,1.88
0,1.3596,1.5294
0,2.0033,1.84
0,1.501,1.78
0,1.6872,1.5991
0,7.6852,1.78
0,1.3721,1.71
0,1.7772,1.7
0,2.0756,1.78
0,2.7346,1.93
0,2.3868,1.6862
0,2.0005,1.5208
0,1.7111,1.51
0,4.4831,1.82
0,1.5009,1.74
0,1.3242,1.7376
0,3.0404,1.5496
0,0.1203,1.78
0,0.698,1.52
0,1.9794,1.7
0,2.2744,1.8
0,1.7331,1.445
0,2.3227,1.59
0,1.7743,1.65
0,1.3031,1.66
0,1.7176,1.61
0,2.4618,1.76
0,1.4412,1.667
0,0.8427,1.49
0,1.661,1.9
0,2.5851,1.7797
0,1.6929,1.6768
0,2.0193,1.5886
0,1.0981,1.5606
0,2.2424,1.63
0,0.85,1.57
0,2.8685,1.76
0,2.4069,1.7922
0,1.5792,1.64
0,1.095,1.698
0,1.9704,1.55
0,2.1849,1.838
0,1.3443,1.8188
0,1.8031,1.6609
0,1.2029,1.62
0,0.7882,1.94
0,1.1096,1.62
0,1.375,1.66
0,1.9649,1.662
0,1.3352,1.75
0,1.29,1.75
0,6.2854,1.63
0,1.5539,1.57
0,1.8431,1.8384
0,1.3321,1.6232
0,1.4731,1.5676
0,2.4076,1.54
0,1.9637,1.9096
0,1.0596,1.65
0,0.9831,1.6846
0,2.1964,1.7377
0,4.325,1.8475
0,1.6627,1.72
0,1.639,1.7122
0,1.9804,1.5273
0,0.567,1.62
0,2.4099,1.7602
0,2.241,1.8289
0,1.6182,1.4802
0,1.9489,1.6958
0,2.5225,1.8551
0,1.5176,1.8687
0,2.2505,1.69
0,1.3419,1.73
0,3.0988,1.75
0,1.2207,1.7987
0,2.7442,1.49
0,2.2482,1.65
0,0.8029,1.83
0,2.4325,1.44
0,1.7689,1.67
0,2.0223,1.73
0,1.6282,0
0,2.1374,1.8693
0,1.7324,1.64
0,1.9497,1.74
0,1.4928,1.78
0,1.7695,1.7101
0,1.9523,1.7698
0,1.8657,1.7776
0,0.7898,1.85
0,1.3121,1.51
0,1.3371,1.69
0,0.8116,1.8697
0,1.7265,1.62
0,1.9326,1.76
0,1.9375,1.48
0,1.9318,1.7947
0,2.1224,1.57
0,1.0751,1.62
0,2.4138,1.66
0,2.1231,1.63
0,1.5408,1.6
0,1.0023,1.5975
0,2.0446,1.63
0,1.7553,1.529
0,1.3362,1.6347
0,2.0444,1.8492
0,1.9434,1.8631
0,2.2654,1.8025
0,2.4955,1.76
0,1.4171,1.5125
0,2.0038,1.77
0,1.684,1.8381
0,8.6591,1.83
0,2.0693,1.5
0,2.2545,1.7654
0,3.0036,1.7476
0,5.0247,1.81
0,0.9113,1.8679
0,0.6054,1.57
0,1.8063,1.79
0,1.6615,1.55
0,0.3453,1.5762
0,1.2182,1.7189
0,1.7398,1.94
0,2.139,1.8151
0,2.0862,0
0,2.9752,1.6513
0,3.1807,1.71
0,1.4197,1.5
0,0.9078,0
0,1.9963,1.877
0,3.2499,1.6002
0,2.9301,1.6256
0,1.0364,1.83
0,1.7024,1.77
0,1.8346,1.51
0,2.9788,1.66
0,1.4953,1.64
0,2.2087,1.86
0,2.0736,1.74
0,0.803,1.79
0,0.9413,1.51
0,1.3799,1.6747
0,1.7377,1.61
0,5.9645,1.88
0,1.6194,1.7459
0,1.4554,1.64
0,1.9872,1.5287
0,1.8553,1.7061
0,2.1791,1.808
0,2.2192,1.8411
0,7.3077,1.82
0,2.9056,1.59
0,0.3808,1.79
0,1.7725,1.5005
0,1.7894,1.5
0,1.1145,1.7113
0,2.0296,1.667
0,0.5513,1.7679
0,1.4083,1.6976
0,2.1938,1.559
0,2.3112,1.7205
0,0.0264,1.79
0,2.0044,1.749
0,1.8314,1.5922
0,2.671,1.81
0,1.5776,1.6482
0,1.9755,1.58
0,2.3141,1.8392
0,1.8551,1.8517
0,2.5254,1.8511
0,1.9528,1.88
0,1.6136,1.7952
0,1.5416,1.6379
0,2.4437,1.7
0,1.2516,1.5697
0,3.0728,1.84
0,1.8079,1.5
0,1.6491,1.53
0,5.838,1.54
0,1.738,1.8782
0,1.2373,1.4669
0,3.5749,1.76
0,2.0359,1.756
0,2.1033,1.64
0,2.1618,1.88
0,2.8766,1.81
0,1.4801,1.8782
0,1.3233,1.81
0,1.7795,1.56
0,4.9287,1.8494
0,2.035,1.8145
0,1.7803,1.49
0,1.8892,1.87
0,2.2412,1.59
0,1.0629,1.7673
0,0.6341,1.64
0,1.9322,1.54
0,2.0003,1.6741
0,3.4721,1.84
0,2.3203,1.8059
0,1.9347,1.6161
0,2.3156,1.8595
0,1.1358,1.4906
0,1.9789,1.51
0,0.5163,1.57
0,1.8037,1.6952
0,0.8824,1.76
0,1.6817,1.66
0,0.8495,1.5724
0,2.4487,1.65
0,2.6535,1.6702
0,1.4149,1.7225
0,1.3007,1.7211
0,1.7368,1.4842
0,2.0952,1.65
0,2.0616,1.6755
0,2.3306,1.81
0,2.0735,1.8039
0,1.4076,1.6365
0,1.8683,1.4998
0,0.3354,1.865
0,1.9516,1.8696
0,1.6402,1.8523
0,1.3069,1.6438
0,1.2982,1.807
0,1.3934,1.912
0,0.7298,1.67
0,1.379,1.7027
0,3.03,1.704
0,1.5299,1.65
0,0.9992,1.7368
0,1.8481,1.6196
0,1.7124,1.83
0,0.5152,1.7
0,2.683,1.81
0,2.1056,1.52
0,1.5834,1.71
0,1.815,1.48
0,2.1551,1.52
0,1.2712,1.68
0,1.8622,1.56
0,9.58,1.81
0,0.9519,1.6
0,1.5318,1.67
0,1.8873,1.8247
0,1.1735,1.5751
0,1.1422,1.7
0,1.8657,1.64
0,2.2992,1.6625
0,1.2712,1.5315
0,1.4923,1.8004
0,2.3927,1.92
0,1.1955,1.7
0,1.7133,1.7475
0,3.2929,1.56
0,1.4186,1.7343
0,2.6519,1.58
0,1.9231,1.7221
0,1.1923,1.5889
0,1.8819,1.64
0,1.653,1.6545
0,1.535,1.4766
0,2.102,1.75
0,1.8459,1.853
0,1.417,1.82
0,2.6112,1.63
0,1.7287,1.52
0,1.8797,1.851
0,1.9494,1.71
0,11.2782,1.91
0,1.3896,1.66
0,2.1953,1.62
0,1.692,1.6656
0,1.2678,1.5339
0,2.3356,1.82
0,1.6403,1.67
0,1.4451,1.67
0,1.9278,1.62
0,2.0025,1.8393
0,0.5952,1.87
0,3.4654,1.8526
0,0.3253,1.49
0,1.9727,1.7154
0,1.8523,1.59
0,2.9579,1.62
0,1.2637,1.6535
0,11.9098,1.82
0,2.3962,1.7746
0,1.8271,1.6562
0,1.6096,1.5604
0,1.3114,1.52
0,2.1094,1.8526
0,1.5322,1.87
0,1.9078,1.5162
0,1.3342,1.7704
0,3.5742,1.71
0,1.4181,0
0,2.0581,1.9
0,1.7612,1.46
0,1.2194,1.63
0,2.1162,1.67
0,1.3098,1.59
0,2.8627,1.7417
0,1.5716,1.8174
0,2.2019,1.52
0,3.0559,1.79
0,1.7807,1.6573
0,0.8301,1.6472
0,1.19,1.61
0,1.8441,1.6419
0,1.6003,1.6852
0,0.4809,1.77
0,1.4001,1.6702
0,1.6525,1.5617
0,1.9011,1.88
0,2.1,1.52
0,2.0025,1.49
0,1.9253,1.74
0,1.7613,1.8654
0,1.9661,1.6178
0,1.3605,1.71
0,1.1711,1.69
0,1.0973,1.6991
0,1.9356,1.5898
0,1.53,1.6853
0,3.5139,1.79
0,2.2725,1.82
0,1.7312,1.65
0,0.6429,1.7125
0,1.7263,1.7729
0,1.9603,1.6745
0,0.526,1.6171
0,1.6388,1.6002
0,2.701,1.8754
0,1.41,1.8265
0,1.5918,1.8238
0,1.8193,1.6705
0,3.8084,1.6641
0,1.5417,1.73
0,2.1298,1.6266
0,1.8123,1.57
0,1.7039,1.741
0,1.1107,1.73
0,2.3926,1.6273
0,2.0138,1.7174
0,0.2367,1.6
0,0.6517,1.811
0,1.6378,1.45
0,1.3717,1.8108
0,2.0377,1.59
0,31.6304,1.81
0,1.3323,1.75
0,0.8937,1.6768
0,1.4003,1.6717
0,2.0467,1.5272
0,2.2191,1.6884
0,1.5142,1.69
0,1.5545,1.66
0,1.797,1.67
0,2.2784,1.7427
0,1.9962,1.7278
0,1.2937,1.66
0,1.192,1.68
0,2.1487,1.55
0,2.7848,1.78
0,0.7931,1.746
0,1.8953,1.68
0,2.2964,1.68
0,1.692,1.7384
0,1.9402,1.84
0,0.7867,1.8475
0,1.8448,1.63
0,2.4829,1.7237
0,8.5955,1.75
0,1.9798,1.6764
0,1.8534,1.761
0,0.8657,1.78
0,2.299,1.6548
0,1.5805,1.66
0,1.4488,1.88
0,1.6143,1.5
0,0.3424,1.72
0,2.0713,1.64
0,2.0169,1.65
0,1.8548,1.7197
0,2.225,1.8886
0,1.1478,1.8263
0,1.8822,1.7155
0,2.2641,1.66
0,2.034,1.65
0,2.1722,1.76
0,2.3954,1.6236
0,1.9001,1.7216
0,3.1738,1.79
0,1.9436,1.52
0,1.8162,1.5962
0,1.9309,1.7216
0,1.2267,1.64
0,1.4012,1.87
0,0.8968,1.6561
0,1.9839,1.81
0,3.3984,1.76
0,1.9938,1.7603
0,2.0371,1.55
0,0.7213,1.5319
0,2.3725,1.7
0,2.7898,1.53
0,1.548,1.5097
0,0.3437,1.76
0,2.0379,1.55
0,2.211,1.8574
0,2.3541,1.4749
0,1.4632,1.49
0,0.9397,1.59
0,2.1663,1.63
0,1.9075,1.62
0,2.055,1.86
0,0.7717,1.79
0,2.1647,1.79
0,1.5566,1.7225
0,0.8807,1.54
0,1.9728,1.75
0,2.0071,1.7067
0,9.1959,1.78
0,2.1185,1.7683
0,2.2516,1.6806
0,2.0073,1.56
0,1.8492,1.83
0,3.1705,1.5762
0,1.1859,1.7144
0,1.8926,1.8117
0,1.1626,1.65
0,1.7551,1.7323
0,1.4703,1.6807
0,1.7457,1.57
0,1.7466,1.5401
0,1.7957,1.59
0,0.9467,1.7233
0,0.6658,1.56
0,0.9301,1.6306
0,2.0818,1.8655
0,1.6207,1.6834
0,1.3894,1.813
0,0.9032,1.8636
0,1.3625,1.5797
0,0.3465,1.8208
0,1.7873,1.8392
0,1.4781,1.57
0,1.1482,1.83
0,1.5561,1.6654
0,0.2784,1.6933
0,1.9437,1.69
0,1.3084,1.69
0,1.9242,1.69
0,2.0009,1.91
0,1.2184,1.53
0,2.0851,1.77
0,0.6594,1.68
0,2.9139,1.7716
0,1.5346,1.75
0,1.5081,1.67
0,0.4031,1.5504
0,1.6909,1.57
0,2.132,1.71
0,2.0546,1.62
0,5.5378,1.81
0,1.3483,1.72
0,2.1742,1.84
0,1.8812,1.62
0,2.7441,1.8182
0,0.6891,1.6644
0,0.7413,1.67
0,3.8649,1.81
0,1.0779,1.9
0,1.3318,1.8691
0,1.8626,1.4626
0,1.1669,1.66
0,0.6631,1.8576
0,1.8984,1.7415
0,1.766,1.69
0,2.305,1.6021
0,2.3756,1.8702
0,3.0148,1.493
0,1.6406,1.5151
0,1.0101,1.5986
0,1.3693,1.66
0,0.0731,1.81
0,3.1285,1.82
0,1.2569,1.84
0,0.7557,1.9
0,2.173,1.61
0,1.7152,1.6167
0,2.7472,1.84
0,2.1518,1.6751
0,0.8465,1.58
0,0.8024,1.5753
0,2.1188,1.54
0,1.8475,1.7465
0,1.5255,1.8043
0,4.8221,1.71
0,1.9732,1.52
0,1.6509,1.59
0,1.7769,1.71
0,2.4547,1.8418
0,1.738,0
0,2.2439,1.8916
0,1.656,1.81
0,1.9537,1.7982
0,1.008,1.8551
0,1.2899,1.7924
0,2.1429,0
0,2.0552,1.5618
0,1.9197,1.87
0,2.7313,1.6209
0,1.2729,1.6225
0,1.7893,1.56
0,2.1456,1.58
0,2.3189,1.87
0,2.5281,1.6912
0,0.9075,1.74
0,1.9168,1.4846
0,2.0536,1.64
0,1.8716,1.6929
0,1.9493,1.7
0,2.2181,1.9
0,1.1076,1.48
0,1.7724,1.8157
0,1.8685,1.72
0,1.7992,0
0,1.3483,1.8556
0,1.291,1.6137
0,2.414,1.64
0,1.9808,1.6417
0,1.6401,1.67
0,1.9446,1.8196
0,1.2489,1.4784
0,1.9375,1.93
0,1.7125,1.4569
0,3.2254,1.88
0,3.9555,1.6737
0,1.6374,1.79
0,1.8435,1.62
0,2.2025,1.5389
0,2.089,0
0,0.7985,1.8068
0,2.4274,1.6805
0,2.2564,1.63
0,2.3755,1.59
0,1.7719,1.559
0,1.9798,1.7338
0,2.1986,1.88
0,1.5638,1.73
0,4.1711,1.8084
0,2.2733,1.89
0,1.955,1.6711
0,1.8786,1.5301
0,1.5923,1.7575
0,2.1794,1.5401
0,1.8487,1.67
0,1.4918,1.5798
0,1.3345,1.6268
0,1.705,1.8643
0,0.8719,1.8498
0,1.4777,1.75
0,1.4238,1.6399
0,1.209,1.81
0,2.3047,1.56
0,1.9062,1.6793
0,0.731,1.62
0,1.8036,1.6882
0,1.438,1.67
0,2.1983,1.69
0,0.9037,1.8907
0,1.9471,1.78
0,2.0602,1.6323
0,1.3976,1.63
0,1.6574,1.54
0,2.3022,1.88
0,1.5367,1.87
0,1.9449,1.88
0,2.2535,1.6314
0,1.225,1.5751
0,2.2377,1.8349
0,2.2488,1.7276
0,2.4784,1.6
0,2.2632,1.4889
0,1.8172,1.7299
0,2.3102,1.7482
0,0.841,1.83
0,1.3422,1.549
0,2.4116,1.61
0,0.8795,1.7
0,2.1396,1.63
0,1.7679,1.88
0,1.6398,1.54
0,1.5533,1.721
0,2.0542,1.6395
0,2.8937,1.4641
0,1.9264,1.6144
0,2.393,1.8152
0,2.25,1.45
0,0.8272,1.6314
0,2.0327,1.8666
0,1.2842,1.69
0,1.6116,1.7008
0,1.346,1.8696
0,1.8657,1.7163
0,2.8753,1.8181
0,3.3925,1.81
0,0.5619,1.66
0,1.6875,1.8
0,2.0009,1.66
0,0.9817,1.83
0,2.0903,1.75
0,1.6733,1.53
0,1.3827,1.75
0,1.9268,1.6562
0,2.2007,1.8175
0,0.3399,1.65
0,0.8065,1.7294
0,1.6327,1.574
0,0.2871,1.659
0,4.3277,1.77
0,1.4561,1.66
0,1.7059,1.5924
0,2.8231,1.66
0,1.5867,1.6987
0,1.6739,1.7754
0,1.9206,1.6
0,1.5955,1.51
0,9.8329,1.63
0,0.3154,1.8254
0,0.5417,1.66
0,2.957,1.8507
0,2.3773,1.6144
0,0.5796,1.49
0,0.782,1.5999
0,3.2162,1.6586
0,1.2394,1.84
0,1.8072,1.7358
0,1.4724,1.6699
0,2.0968,1.7565
0,1.852,1.7808
0,1.4386,1.8462
0,0.4986,1.6791
0,1.661,1.55
0,2.0084,1.7333
0,1.9859,1.4649
0,2.3336,1.66
0,1.9641,1.8231
0,1.2893,1.5699
0,1.7178,1.84
0,1.6323,1.66
0,2.1723,1.65
0,2.388,1.63
0,1.8555,1.7411
0,2.1284,1.7216
0,2.1365,1.5697
0,1.9662,1.71
0,2.2682,1.6616
0,1.3204,1.79
0,2.3688,1.7519
0,2.0012,1.65
0,1.8484,1.6118
0,1.9504,1.8334
0,1.9118,1.786
0,2.4484,1.8196
0,4.5925,1.82
0,2.3635,1.85
0,0.6524,1.7778
0,1.3747,1.8931
0,3.1563,1.6868
0,0.5594,1.44
0,1.8605,1.59
0,1.9102,1.65
0,6.5074,1.7573
0,1.7484,1.79
0,2.2988,1.53
0,3.5803,1.8197
0,2.1918,1.7968
0,1.8415,1.82
0,1.5357,1.7024
0,1.8411,1.51
0,0.7194,1.5195
0,1.8714,1.826
0,1.184,1.6618
0,1.869,1.7
0,0.6698,0
0,1.8236,1.6973
0,2.1071,0
0,1.815,1.8622
0,2.3693,1.8856
0,2.2115,1.7821
0,1.7665,1.6
0,1.3696,1.49
0,0.4848,1.69
0,2.3918,1.7654
0,0.4703,1.56
0,2.2736,1.6206
0,0.8403,1.83
0,0.6304,1.92
0,2.0264,1.61
0,2.185,1.68
0,2.5936,1.8668
0,2.2006,1.62
0,2.2997,1.7613
0,2.2453,1.8319
0,2.1233,1.7376
0,2.199,1.8
0,2.935,1.9278
0,2.4045,1.7
0,2.0226,1.5178
0,2.8733,1.73
0,1.1719,1.71
0,2.0663,1.795
0,1.7869,1.71
0,1.0018,1.7718
0,1.3436,1.53
0,1.1344,1.67
0,2.3621,1.7212
0,1.8548,1.8025
0,1.0251,1.7054
0,1.5217,1.7541
0,0.4805,1.6592
0,2.4686,1.7292
0,2.477,1.7243
0,2.0257,1.6277
0,2.3956,1.6944
0,1.4243,1.7
0,3.2799,1.6754
0,1.2763,1.5555
0,2.6785,1.74
0,0.9288,1.61
0,1.4499,1.8101
0,1.873,1.821
0,1.2519,1.6
0,1.8341,1.7464
0,1.535,1.49
0,1.4613,1.7641
0,2.0238,1.68
0,2.1009,1.53
0,2.1493,1.6
0,1.812,1.73
0,1.4866,1.7506
0,1.2962,1.642
0,1.4505,1.6578
0,1.8697,1.8588
0,1.6891,1.7366
0,2.0205,1.7487
0,2.1504,1.6699
0,1.8995,1.7619
0,2.1014,1.68
0,1.7731,0
0,2.1603,1.7601
0,1.034,1.65
0,1.6576,1.6
0,2.2127,1.7146
0,1.639,1.8633
0,1.015,1.82
0,0.963,1.71
0,2.8217,1.5546
0,1.596,1.8319
0,1.2579,1.4582
0,1.7429,1.7
0,1.5701,0
0,1.4634,1.75
0,1.0483,1.8225
0,2.0338,1.65
0,2.5299,1.818
0,1.9101,1.5825
0,2.2363,1.64
0,3.1523,1.77
0,0.9995,1.7261
0,1.9032,1.61
0,1.6527,1.8695
0,1.8444,1.4858
0,2.9241,1.8455
0,4.1307,1.62
0,1.7184,1.549
0,2.2339,1.84
0,1.982,1.88
0,2.0043,1.4725
0,2.1309,1.7714
0,2.0279,1.63
0,1.5079,1.602
0,1.4717,1.8372
0,1.0732,1.7382
0,2.0541,1.8347
0,1.9189,1.7395
0,3.0079,1.7821
0,0.9424,1.5775
0,1.6639,1.87
0,1.3618,1.66
0,1.4056,1.8632
0,2.5557,1.6887
0,0.9498,1.79
0,2.2135,1.76
0,1.9683,1.5705
0,0.7127,1.72
0,2.5097,1.8736
0,2.1028,1.8203
0,2.3023,1.56
0,1.667,1.73
0,1.3093,1.81
0,0.4647,1.6833
0,1.3511,1.81
0,2.0804,1.7875
0,1.9662,1.6
0,1.707,1.54
0,1.9757,1.67
0,1.1862,1.7419
0,1.8996,1.62
0,1.9166,1.74
0,1.8287,1.5403
0,2.2057,1.63
0,1.8651,1.8582
0,1.4561,1.7657
0,0.2059,1.77
0,1.8461,1.6843
0,1.7633,1.93
0,2.4412,1.74
0,1.9133,1.67
0,1.9625,1.642
0,2.0017,1.67
0,1.1018,1.7193
0,0.942,1.63
0,3.4277,1.45
0,1.5073,1.813
0,1.8678,1.822
0,0.8535,1.5385
0,2.197,1.92
0,1.3596,1.63
0,2.3487,1.48
0,2.1778,1.7467
0,2.5378,1.8441
0,3.0179,1.89
0,1.4776,1.54
0,1.138,1.93
0,1.2681,1.6795
0,1.5705,1.6868
0,1.1089,1.8546
0,1.5472,1.894
0,1.7736,1.66
0,1.1115,1.46
0,1.1846,1.6613
0,1.6426,1.6566
0,1.9953,0
0,2.052,1.68
0,1.4974,1.6835
0,2.0794,1.62
0,0.3996,1.81
0,1.5155,1.63
0,1.2814,1.551
0,0.8112,1.52
0,1.2409,1.5325
0,1.688,1.71
0,1.5701,1.66
0,1.895,1.8132
0,1.9344,1.69
0,1.9837,1.7059
0,2.1595,1.8856
0,1.6022,1.7625
0,1.9747,1.65
0,2.7617,1.86
0,2.1579,1.85
0,1.636,1.6053
0,1.233,1.54
0,2.8636,1.84
0,1.717,1.8594
0,1.3368,1.7799
0,2.0409,1.66
0,1.7693,1.47
0,2.3543,1.7292
0,1.6039,1.6761
0,1.942,1.8988
0,4.3467,1.61
0,1.2436,1.64
0,1.3993,1.8282
0,1.6998,1.61
0,2.1192,1.7792
0,3.6686,1.7
0,1.6241,1.5803
0,2.0059,1.5604
0,1.4937,1.6734
0,1.3298,1.69
0,1.9251,1.69
0,2.3228,1.5223
0,2.3174,1.7
0,2.317,1.8723
0,0.5007,1.6
0,1.6611,1.63
0,1.746,1.71
0,0.5949,1.68
0,2.5918,1.7448
0,0.9099,1.7001
0,1.5109,1.8877
0,0.9745,1.71
0,0.5435,1.61
0,2.3487,1.7737
0,2.4455,1.687
0,2.4162,1.8593
0,1.0377,1.8414
0,1.2802,1.61
0,1.9126,1.6844
0,1.5482,1.7335
0,2.3452,1.5647
0,2.1841,1.71
0,1.6935,1.6004
0,1.7374,1.72
0,2.3593,1.74
0,2.2556,1.82
0,1.6808,1.49
0,1.7971,1.7677
0,2.709,1.77
0,1.4821,1.69
0,0.9372,1.51
0,1.3862,1.81
0,0.0195,1.77
0,2.023,1.7188
0,0.963,1.59
0,2.0364,1.7717
0,1.3637,1.5
0,1.4169,1.54
0,1.3411,1.6239
0,1.0102,1.58
0,3.1635,1.53
0,1.4169,1.6871
0,2.1435,1.9072
0,2.0562,1.87
0,1.4472,1.607
0,1.9161,1.7212
0,1.5222,1.6586
0,2.0202,1.87
0,10.2483,1.66
0,1.201,1.726
0,2.0086,1.7984
0,2.0732,1.63
0,1.2986,1.47
0,1.7973,1.6635
0,2.6091,1.55
0,1.3476,1.8228
0,1.1525,1.6328
0,1.6106,1.65
0,2.129,1.7074
0,2.3575,1.51
0,1.784,1.6
0,1.1792,1.73
0,16.7535,1.81
0,2.1074,1.6676
0,1.3347,1.6605
0,1.7635,1.64
0,0.7374,1.71
0,1.9975,1.6623
0,1.3704,1.63
0,1.9815,1.74
0,1.1364,1.74
0,1.9962,1.6992
0,2.0884,1.6492
0,1.1901,1.78
0,1.404,1.65
0,1.1165,1.8283
0,1.9324,1.574
0,2.6857,1.6572
0,2.177,1.88
0,1.6814,1.63
0,1.1104,1.79
0,3.1251,1.54
0,1.4631,1.7514
0,2.6014,1.5724
0,2.433,1.67
0,0.549,1.62
0,1.7485,1.65
0,2.0513,1.89
0,2.4576,1.84
0,2.0391,1.66
0,1.5821,1.65
0,1.4951,1.56
0,1.9823,1.5896
0,2.0982,1.75
0,1.5032,1.5116
0,1.8175,1.6978
0,1.9226,1.4964
0,1.6557,1.84
0,1.5207,1.704
0,0.168,1.6469
0,1.799,1.81
0,1.7558,1.6826
0,2.9155,1.62
0,2.368,1.7789
0,1.6994,1.54
0,2.2876,1.9002
0,2.7862,1.5083
0,0.9492,1.7197
0,2.0875,1.59
0,1.0995,1.5111
0,1.8256,1.7
0,4.0769,1.6671
0,1.9957,1.7893
0,1.8501,1.8351
0,6.3554,1.8326
0,2.4593,1.66
0,1.2488,1.85
0,1.8023,1.79
0,0.4796,1.7049
0,1.5622,1.5115
0,0.1421,1.75
0,2.1793,1.83
0,1.3385,1.819
0,2.5912,1.5
0,1.4533,1.72
0,0.4986,1.5428
0,1.5482,1.65
0,1.8983,1.4965
0,1.6551,1.7656
0,1.4214,1.8413
0,2.033,1.7467
0,1.97,1.67
0,0.3403,1.87
0,2.1261,1.7457
0,2.3569,1.61
0,6.6323,1.63
