SPECIES,LONG_WGS84,LAT_WGS84,YEAR,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
Urocitellus washingtoni,-118.86,46.6636,1977,1104,1342,37,78502,3188.175049,-348.962494,3537.137451,144,2067,2124,107,21691.90039,3163.587402,695.018738,43,8631.787109,2362.6875,2693,7712
Urocitellus washingtoni,-119.3667,47,1979,1035,1295,36,81787,3071.643799,-490.1875,3561.831299,31,2027,2088,-18,19222.33789,2982.243652,700.006226,43,7869.4375,2355.262451,2865,7252
Urocitellus washingtoni,-119.492597,47.463228,1992,984,1183,32,86476,3038.931152,-560.724976,3599.65625,-71,2042,2090,-129,20902.69336,3329.09375,694.09375,43,8631.387695,2751.925049,3284,7664
Xerospermophilus mohavensis,-117.874062,35.641857,1974,1759,1662,44,74793,3825.318848,52.787498,3772.53125,1010,2498,2743,838,13350.5625,3731.943848,55.568748,94,7931.368652,567.075012,1076,7718
Xerospermophilus mohavensis,-117.847137,35.644666,1974,1782,1812,45,77075,3926.987549,-79.724998,4006.712646,1013,2558,2793,828,11874.09375,2980.46875,56.418751,90,7011.893555,565.75,984,6769
Xerospermophilus mohavensis,-117.816158,35.646615,1974,1803,1832,45,77857,3959.112549,-87.543755,4046.65625,1028,2589,2826,839,11419.51855,2806.481201,58.150002,89,6737.53125,574.34375,993,6382
Xerospermophilus mohavensis,-117.314795,35.78181,1974,1989,1571,39,85061,4091.418701,101.387497,3990.03125,1148,2842,3100,921,10083.6377,2403.5625,151.431244,84,5874.850098,634.625,1055,5431
Xerospermophilus mohavensis,-117.3595,35.820729,1974,1951,1575,39,84532,4047.774902,79.037498,3968.737305,1113,2797,3056,893,10455.85059,2500.225098,145.143738,86,6154.931641,627.712524,1046,5728
Xerospermophilus mohavensis,-117.54083,34.9925,1975,1708,1678,44,73907,3764.181152,-39.96875,3804.149902,974,2445,2691,807,11879.0625,2708.462402,160.300003,87,7111.90625,712.668762,728,6469
Xerospermophilus mohavensis,-117.51058,35.27173,1975,1745,1620,43,74606,3777.237549,12.893749,3764.34375,1006,2493,2741,838,11589.94336,2766.925049,92.637497,91,7029.237305,473.375,766,6555
Xerospermophilus mohavensis,-117.50539,35.44,1975,1771,1110,34,74609,3596.543701,391.450012,3205.09375,1001,2509,2748,864,16198.63086,3492.068848,90.46875,76,8721.78125,638.53125,1464,7981
Xerospermophilus mohavensis,-117.882936,35.539266,1976,1746,1633,43,74528,3805.818848,85.668755,3720.150146,994,2496,2739,844,13327.61914,3338.099854,50.387501,88,7894.674805,657.381226,1108,7235
Xerospermophilus mohavensis,-117.33333,34.59889,1977,1703,1676,45,70994,3717.75,20.06875,3697.681152,992,2402,2642,838,12501.63086,2498.375,82.162498,73,6506.193848,970.912476,1089,6364
Xerospermophilus mohavensis,-117.5832,35.35579,1977,1574,1043,34,72688,3332.318848,275.806244,3056.512695,837,2278,2538,705,19091.83203,3792.774902,86.537498,76,10369.48145,729.993774,1592,9488
Xerospermophilus mohavensis,-117.603758,35.384235,1977,1754,1246,37,72977,3645.53125,346.674988,3298.856201,1002,2463,2716,870,14915.15039,3362.912598,84.21875,80,8348.28125,627.493774,1165,7582
Xerospermophilus mohavensis,-117.589986,35.473723,1979,1767,1271,38,73096,3673.65625,345.587494,3328.068848,1013,2483,2724,872,14578.125,3315.543701,88.46875,80,8119.831055,625.681274,1261,7459
Xerospermophilus mohavensis,-117.834673,36.038009,1979,1530,1453,41,73644,3508.506348,-16.5375,3525.043945,768,2502,2502,638,18982.40625,3992.762451,180.725006,77,10323.1875,1573.449951,1573,9590
Xerospermophilus mohavensis,-117.757247,35.216285,1980,1746,1453,41,72619,3710.743652,177.675003,3533.068604,1020,2455,2713,872,13612.28125,3086.225098,96.287498,89,8171.775391,642.3125,946,7532
Xerospermophilus mohavensis,-117.34376,34.768269,1983,1714,1714,44,73233,3788.34375,-29.474998,3817.818848,818,2444,2682,818,10983.83105,2386.337402,93.212502,76,5824.137695,797.012512,925,5824
Xerospermophilus mohavensis,-117.3027,35.07937,1987,1841,1684,43,77735,3898.856201,-15.83125,3914.6875,1079,2618,2865,875,11718.8877,2647.106201,143.399994,88,6970.118652,517.743713,737,6465
Xerospermophilus spilosoma,-109.1408,31.9281,1970,1542,1720,49,66584,3356.606201,-131.893753,3488.5,2318,1917,2407,703,34588.89453,7346.956055,787.712524,66,16596.4375,2849.03125,14518,8743
Xerospermophilus spilosoma,-106.855678,32.605227,1971,1534,1862,47,77386,3478.168701,-437.112488,3915.28125,2443,1085,2536,553,28000.19922,6183.206055,686.375,71,14651.89355,2532.318848,13081,4523
Xerospermophilus spilosoma,-106.000385,35.541176,1974,1050,1626,42,80619,3061.5,-760.450012,3821.949951,2013,31,2102,31,33911.94531,5409.318848,1420.418701,43,14057.73145,4718.743652,13076,4719
Xerospermophilus spilosoma,-109.04,31.83,1974,1652,1858,49,72544,3553.450195,-231.475006,3784.925293,2510,2037,2597,746,31004.66211,5729.112305,488.725006,65,15175.6123,2159.506348,12372,6930
Xerospermophilus spilosoma,-106.76,32.28,1974,1678,1744,46,75708,3525.53125,-217.081253,3742.612549,2561,1652,2653,713,23206.30078,4619.081055,496.037506,59,10460.47461,2529.181396,9594,4539
Xerospermophilus spilosoma,-106.666656,35.238613,1975,1300,1685,43,80816,3323.300049,-576.206238,3899.506348,2260,275,2356,275,27022.125,4856.612305,1195.293701,50,11753.83789,4026.699951,10457,4027
Xerospermophilus spilosoma,-106.838273,34.804562,1976,1318,1668,42,81288,3321.550049,-575.349976,3896.899902,2280,283,2374,283,26699.56836,5204.393555,1230.675049,56,12618.21875,3886.618652,10469,3887
Xerospermophilus spilosoma,-106.803109,34.805088,1976,1302,1671,42,81437,3310.40625,-582.806274,3893.212402,2262,265,2360,265,26909.08789,5147.600098,1246.699951,56,12808.4248,3889.4375,10596,3889
Xerospermophilus spilosoma,-108.809998,31.335278,1977,1448,1816,50,67440,3306.850098,-282.40625,3589.256348,2250,1800,2333,611,41823.40625,7671.28125,858.725037,59,19005.03711,3741.243896,16723,10231
Xerospermophilus spilosoma,-106.870952,35.382502,1979,1134,1568,42,79066,3110.037598,-602.512512,3712.550049,2064,139,2171,139,28720.28125,5070.375,1211.90625,52,13034.25586,4222.831055,10904,4223
Xerospermophilus spilosoma,-106.813704,33.947567,1980,1413,1889,47,78473,3430.237549,-564.737488,3994.975098,2322,985,2425,407,25071.82617,5005.606445,933.362488,63,12335.73145,3168.550049,10281,3602
Xerospermophilus spilosoma,-106.547651,34.726553,1985,1290,1750,44,81252,3338.306152,-630.993774,3969.299805,2249,257,2346,257,26659.52539,4739.84375,1241.65625,50,11818.5498,4041.399902,10305,4041
Xerospermophilus spilosoma,-106.590454,34.794529,1985,1305,1748,43,81838,3354.087402,-627.743774,3981.831055,2273,264,2371,264,24803.6875,4419.693848,1160.625,51,11119.81836,3715.581299,9350,3716
Xerospermophilus spilosoma,-106.574097,34.796545,1985,1313,1703,43,81746,3343.862549,-606.106262,3949.96875,2277,270,2374,270,25737.82422,4530.668945,1245.381226,50,11433.3125,3890.512451,9753,3891
Xerospermophilus spilosoma,-106.767945,34.805604,1985,1298,1895,45,81692,3399.34375,-735.96875,4135.3125,2269,257,2360,257,25291.98047,5043.924805,1079.081299,61,12431.70605,3554.081299,9874,3554
Xerospermophilus spilosoma,-108.235377,40.086887,1987,689,1872,41,91013,3087.637451,-1467.637451,4555.274902,1358,-512,1862,-512,33065.69922,4010.806152,1799.550049,24,10259.5498,5621.943848,7950,5622
Xerospermophilus spilosoma,-106.911667,34.242222,1989,1393,1964,47,80726,3480.043701,-652.806274,4132.850098,2330,964,2435,359,23859.18164,4608.612305,921.362488,60,11447.875,3058.774902,9563,3437
Xerospermophilus spilosoma,-104.54,32.07,1991,1614,1659,45,73773,3381.287598,-243.53125,3624.818848,2445,856,2559,661,37370.29297,8294.137695,1054.087524,72,18845.57031,3380.737549,14797,3589
Xerospermophilus spilosoma,-104.45,32.1,1991,1645,1678,45,75378,3441.962402,-240.71875,3682.681152,2494,873,2610,671,35738.38281,7743.481445,1051.512451,69,17539.13086,3410.381348,13870,3595
Xerospermophilus spilosoma,-106.729048,34.330603,1992,1369,1751,44,81532,3381.762451,-568.731262,3950.493652,2315,920,2417,326,25773.45508,4601.006348,984.25,58,12352.20605,3607.806152,10524,3728
Xerospermophilus spilosoma,-104.337784,33.344166,1994,1552,1824,46,79170,3468.75,-466.631256,3935.381348,2450,535,2564,535,35337.55469,6125.40625,904.875,55,15471.6875,3705.143555,13735,3705
Xerospermophilus spilosoma,-106.78,34.304694,1994,1400,1844,45,82777,3479.987549,-592.293762,4072.28125,2361,946,2467,343,24317.80078,4105.581055,899.337524,56,11513.54395,3442.318848,9779,3487
Xerospermophilus spilosoma,-106.935975,34.29136,1995,1386,1847,45,81423,3442.043701,-601.868774,4043.912598,2333,942,2438,350,24318.07617,4889.825195,923.862488,61,11855.86328,3173.068848,9868,3533
Xerospermophilus spilosoma,-106.93177,34.294287,1995,1386,1847,45,81423,3442.043701,-601.868774,4043.912598,2333,942,2438,350,24318.07617,4889.825195,923.862488,61,11855.86328,3173.068848,9868,3533
Xerospermophilus spilosoma,-106.739306,34.334181,1995,1383,1755,44,81849,3410.1875,-558.200012,3968.387451,2335,338,2438,338,25176.03711,4393.375,976.518738,57,11981.50586,3548.118652,10243,3548
Xerospermophilus spilosoma,-106.725265,34.335185,1995,1369,1751,44,81532,3381.762451,-568.731262,3950.493652,2315,920,2417,326,25773.45508,4601.006348,984.25,58,12352.20605,3607.806152,10524,3728
Xerospermophilus spilosoma,-106.904267,34.288474,1996,1387,1926,46,82204,3492.193848,-658.418762,4150.612793,2344,946,2447,335,23596.26953,4689.325195,919.512512,61,11476.14453,3080.506348,9500,3371
Xerospermophilus spilosoma,-106.88,34.355,1997,1405,1970,46,83319,3552.46875,-670.256226,4222.725098,2375,959,2481,342,22340.64453,4149.075195,819.637512,59,10763.95703,3099.606201,8899,3178
Xerospermophilus spilosoma,-106.885,34.358333,1997,1405,1970,46,83319,3552.46875,-670.256226,4222.725098,2375,959,2481,342,22340.64453,4149.075195,819.637512,59,10763.95703,3099.606201,8899,3178
Xerospermophilus spilosoma,-104.033333,32.55,2003,1692,1720,45,77107,3534.893799,-248.256256,3783.150146,2560,897,2675,694,33873.03125,6517.318848,982.287476,61,15791.51855,3432.793701,13324,3544
Xerospermophilus tereticaudus,-114.8226,33.2694,1972,2327,1427,40,76498,4139.743652,619.587524,3520.15625,1371,2657,3317,1371,9912.525391,1489.550049,26.59375,59,3829.868652,368.924988,2106,3830
Xerospermophilus tereticaudus,-111.5,32.3833,1973,2125,1333,41,70650,3783.699951,581.643738,3202.056152,2966,2480,3039,1256,32148.23047,6144.131348,444.493744,57,13640.6377,2152.387451,10711,8110
Xerospermophilus tereticaudus,-114.6849,32.55,1973,2289,1603,45,73420,4134.606445,573.924988,3560.681396,2917,2564,3238,1380,8758.055664,1454.949951,77.65625,56,3299.362305,510.893738,3132,3003
Xerospermophilus tereticaudus,-113.7422,32.7367,1973,2301,1709,45,77267,4241.299805,454.587494,3786.712402,1526,2627,3294,1335,10197.91895,1490.40625,89.268753,53,3656.237549,474.6875,2438,3234
Xerospermophilus tereticaudus,-115.84843,32.66997,1974,2227,1702,47,68035,4136.418945,552.118774,3584.300293,1386,2482,3104,1386,8390.46875,1663.356201,65.8125,69,4015.037598,276.1875,1707,4015
Xerospermophilus tereticaudus,-113.0979,32.1102,1976,2194,1777,46,75999,4135.981445,335.375,3800.606445,3159,2503,3181,1255,16702.34961,3450.518799,130.125,62,7006.668945,790.106262,5511,4825
Xerospermophilus tereticaudus,-115.876489,32.716018,1976,2247,1690,46,68879,4146.568848,546.34375,3600.225098,1390,2507,3132,1390,8172.787598,1641.506226,65.243752,70,3899.175049,271.587494,1689,3899
Xerospermophilus tereticaudus,-114.888807,33.493651,1976,2312,1510,40,79142,4204.006348,520.506226,3683.5,1525,2668,3338,1325,10066.875,1643.831299,23.3375,63,3991.824951,357.743744,2255,3927
Xerospermophilus tereticaudus,-115.056923,33.606089,1976,2306,1578,42,78479,4224.231445,482.6875,3741.543945,1327,2653,3323,1327,9573.46875,1531.568726,18.356251,63,3857.712402,354.537506,2137,3858
Xerospermophilus tereticaudus,-115.73028,34.91083,1976,1894,1570,41,78434,3924.850098,154.456253,3770.393799,1110,2235,2933,930,17631.32422,2892.137451,194.856247,46,6903.03125,2789.5625,3464,6366
Xerospermophilus tereticaudus,-116.68389,35.26278,1977,1832,1592,42,76908,3858.206299,93.818748,3764.387451,1064,2159,2857,890,11977.90625,2572.706299,100.706253,73,6326.456055,795.375,1671,5798
Xerospermophilus tereticaudus,-114.69168,35.49928,1977,2238,1554,40,83762,4333.6875,473.90625,3859.78125,1396,2627,3340,1198,13306.36914,2467.318848,101,59,6147.28125,973.193726,2176,5590
Xerospermophilus tereticaudus,-115.9527,33.0883,1980,2283,1688,45,71566,4174.112305,476.456238,3697.656006,1568,2566,3197,1385,8247.5625,1598.8125,23.28125,74,3987.043701,234.5625,1340,3905
Xerospermophilus tereticaudus,-115.76052,34.55823,1981,2245,1708,41,84430,4373.34375,271.024994,4102.318848,1423,2650,3346,1193,8925.806641,1583.662476,30.00625,61,3990.137451,669.262512,1921,3463
Xerospermophilus tereticaudus,-111.6328,33.4512,1988,2182,1491,43,73928,3996.956299,554.487488,3442.46875,1406,2501,3146,1270,28477.22461,4198.287598,317.15625,47,10926.5625,2049.368652,5739,9898
Xerospermophilus tereticaudus,-111.3631,33.1255,1993,2154,1639,45,75727,4043.387451,410.537506,3632.849854,1371,2484,3134,1219,26647.15625,3616.649902,253.850006,48,9577.637695,1786.887573,6377,8879
Xerospermophilus tereticaudus,-111.3457,33.1255,1993,2147,1633,44,75731,4033.962402,402.53125,3631.431152,1364,2480,3126,1210,27138.33203,3801.206299,250.306259,50,9841.755859,1799.081177,6594,8961
Xerospermophilus tereticaudus,-116.396058,34.449201,1994,1904,1671,43,77869,3971.550049,93.568748,3877.981201,1131,2258,2926,945,8561.518555,1725.112549,24.94375,69,3727.0625,322.293762,2125,3376
Xerospermophilus tereticaudus,-115.93789,34.471347,1994,2000,1678,43,78217,4048.731201,192.956253,3855.774902,1217,2353,3033,1045,11053.51855,1693.59375,36.474998,56,4368.287598,662,2768,4202
Xerospermophilus tereticaudus,-115.884188,34.644857,1994,2021,1653,41,81306,4118.262695,174.912506,3943.350098,1220,2392,3082,1007,10621.5127,1760.650024,109.106247,58,4261.625,836.4375,2836,3907
