SPECIES,LONG_WGS84,LAT_WGS84,YEAR,BIO01,BIO02,BIO03,BIO04,BIO05,BIO06,BIO07,BIO08,BIO09,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
Xerospermophilus tereticaudus,-116.8653,36.4572,1917,2371,1714,39,92988,4643.299805,284.5,4358.799805,1462,3584,3584,1191,6311.049805,993.450012,255.100006,43,2601.800049,993.224976,993,2550
Xerospermophilus tereticaudus,-116.878416,34.86333,1918,1829,1729,43,76260,3945.975098,6.674999,3939.300049,882,2583,2841,882,11304.4248,2083.875,231.875,57,5156.899902,1227.224976,1291,5157
Xerospermophilus tereticaudus,-115.3807,32.7286,1918,2216,1724,46,72067,4099.575195,397.450012,3702.125244,1309,2891,3150,1309,7847.200195,1363.449951,42.024998,65,3687.549805,426.75,1167,3688
Xerospermophilus tereticaudus,-115.3803,32.7561,1918,2213,1736,46,72125,4102.524902,387.450012,3715.074951,1305,2494,3148,1305,7827.824707,1323.449951,41.75,62,3584.849854,471.12497,1273,3585
Xerospermophilus tereticaudus,-116.533406,33.828361,1919,2198,1798,48,68128,4165.600098,484.225006,3681.375,1342,2829,3087,1342,16499.52539,4329.299805,73.5,101,10771.1748,507.325012,795,10771
Xerospermophilus tereticaudus,-111.4889,32.8511,1920,2068,1875,48,76203,4043.224854,146.050003,3897.174805,3025,2397,3058,1116,25074.15039,4014.524902,427.549988,54,9609.525391,1932.574951,8159,8158
Xerospermophilus tereticaudus,-116.448003,32.98861,1927,1686,1913,53,59858,3718.25,153.175003,3565.074951,965,2225,2482,965,23932.57422,4665.075195,123.574997,70,12153.59961,1607.099976,3192,12154
Xerospermophilus tereticaudus,-110.73,32.25,1928,1944,1760,48,70499,3766.850098,166.649994,3600.200195,2820,2250,2865,1071,32489.02539,6029.825195,617.400024,63,15192.47559,2236.550049,12783,8578
Xerospermophilus tereticaudus,-116.175838,33.673314,1931,2248,1746,45,73727,4133.049805,318.275024,3814.774902,1303,2573,3200,1303,8954.075195,1681,74.574997,68,4630.725098,646.700012,1095,4631
Xerospermophilus tereticaudus,-111.72,33.98,1931,1994,1670,45,74284,3942.875,246.425003,3696.449951,1070,2294,2967,1070,37559.69922,5021.350098,558.174988,45,12890.125,3249.349854,9780,12890
Xerospermophilus tereticaudus,-114.3489,35.3108,1932,1679,1438,41,74526,3532.350098,80.974998,3451.375,890,1986,2659,745,24034.02539,3263.300049,271.774994,50,9493.724609,2320.600098,5916,8703
Xerospermophilus tereticaudus,-115.8358,33.1128,1933,2220,1753,46,72413,4108.375,334.424988,3773.949951,1299,2906,3154,1299,7617.350098,1468.675049,44.924999,67,3752.050049,410.049988,1004,3752
Xerospermophilus tereticaudus,-112.9506,32.17,1934,2088,1833,48,73329,4024.275146,241.774994,3782.500244,3035,2363,3041,1178,19710.22461,4156.625,171.675003,68,8760.849609,852.424988,7354,5916
Xerospermophilus tereticaudus,-115.563031,33.511091,1934,1899,1520,44,72016,3835.849854,385.625,3450.224854,1006,2158,2836,1006,13818.09961,2328.399902,115.675003,66,6196.350098,915.875061,4262,6196
Xerospermophilus tereticaudus,-114.965099,33.605989,1935,2193,1805,46,77835,4203.825195,286.625,3917.200195,1222,2523,3212,1222,10708.34961,1657.849976,87.975006,57,4417.174805,618.700012,2412,4417
Xerospermophilus tereticaudus,-112.844151,31.871679,1938,2090,1811,48,72108,3984,277.799988,3706.199951,3016,2368,3029,1195,21717.375,4583.825195,172.324997,72,9668.375,891.25,8504,6777
Xerospermophilus tereticaudus,-115.9236,34.9347,1938,1863,1561,42,75649,3903.899902,250.399994,3653.5,928,2162,2870,928,15677.1748,2262.774902,303.125,45,5732.599609,2150.875,4037,5733
Xerospermophilus tereticaudus,-114.4932,32.8231,1939,2226,1681,46,72131,4087.399902,484.899994,3602.5,1328,2495,3166,1328,9336.674805,1458.275024,54.275002,57,3519.024902,572.775024,2167,3519
